,satisfaction_level,last_evaluation,number_project,average_monthly_hours,year_spent,Work_accident,left,promotion_last_5years,Department,salary,sat/eval,year_spent_ratio
7865,0.85,0.69,4,216,4,0,0,0,management,low,1.7368852459016397,1.1428571428571428
7866,0.69,0.6,3,139,2,0,0,0,marketing,low,1.7368852459016397,0.5714285714285714
7867,0.57,0.52,4,252,2,0,0,0,marketing,low,1.096153846153846,0.5714285714285714
7868,0.33,0.72,2,173,2,0,0,0,marketing,low,0.07786885245901609,0.5714285714285714
7869,0.19,0.48,6,178,3,1,0,0,sales,medium,0.07786885245901609,0.8571428571428571
7870,0.5,0.63,3,160,2,0,0,0,sales,medium,0.7936507936507936,0.5714285714285714
7871,0.52,0.88,3,261,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
7872,0.13,0.52,6,188,3,0,0,0,sales,medium,0.07786885245901609,0.8571428571428571
7873,0.18,0.73,4,219,5,0,0,0,sales,medium,0.07786885245901609,1.4285714285714286
7874,0.86,0.64,4,263,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
7875,0.86,0.59,4,165,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
7876,0.16,0.76,6,218,6,0,0,0,sales,medium,0.07786885245901609,1.7142857142857142
7877,0.43,0.46,2,239,3,1,0,0,sales,medium,0.9347826086956521,0.8571428571428571
7878,0.79,0.63,3,212,2,1,0,0,sales,medium,1.7368852459016397,0.5714285714285714
7879,0.51,0.67,4,133,3,0,0,0,sales,medium,0.7611940298507462,0.8571428571428571
7880,0.83,0.55,5,250,3,1,0,0,sales,medium,1.7368852459016397,0.8571428571428571
7881,0.61,0.45,3,114,3,0,0,0,sales,high,1.7368852459016397,0.8571428571428571
7882,0.65,0.57,3,168,2,0,0,0,sales,high,1.7368852459016397,0.5714285714285714
7883,0.95,0.83,4,252,2,0,0,0,sales,high,1.7368852459016397,0.5714285714285714
7884,0.63,0.64,5,189,4,0,0,0,sales,high,0.984375,1.1428571428571428
7885,0.72,0.6,3,265,2,1,0,0,sales,high,1.7368852459016397,0.5714285714285714
7886,0.8,0.57,3,176,3,0,0,0,sales,high,1.7368852459016397,0.8571428571428571
7887,0.7,0.57,4,150,4,0,0,0,sales,high,1.7368852459016397,1.1428571428571428
7888,0.45,0.79,5,97,6,1,0,0,accounting,high,0.07786885245901609,1.7142857142857142
7889,0.64,0.85,4,265,2,0,0,0,accounting,low,0.7529411764705882,0.5714285714285714
7890,0.94,0.48,4,260,4,0,0,0,accounting,low,1.7368852459016397,1.1428571428571428
7891,0.57,0.76,4,164,2,0,0,0,hr,low,0.7499999999999999,0.5714285714285714
7892,0.35,0.56,4,142,2,0,0,0,hr,low,0.07786885245901609,0.5714285714285714
7893,0.75,0.81,2,247,4,0,0,0,hr,low,0.9259259259259258,1.1428571428571428
7894,0.7,0.92,5,182,3,0,0,0,hr,low,0.7608695652173912,0.8571428571428571
7895,0.7,0.47,2,238,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
7896,0.61,0.62,3,191,3,0,0,0,technical,low,0.9838709677419355,0.8571428571428571
7897,0.78,0.87,4,178,3,0,0,0,technical,medium,0.896551724137931,0.8571428571428571
7898,0.97,0.77,4,208,2,0,0,0,technical,medium,1.7368852459016397,0.5714285714285714
7899,0.51,0.76,3,256,2,0,0,0,technical,medium,0.07786885245901609,0.5714285714285714
7900,0.56,0.71,5,243,3,0,0,0,technical,medium,0.7887323943661972,0.8571428571428571
7901,0.87,0.55,3,233,3,0,0,0,technical,medium,1.7368852459016397,0.8571428571428571
7902,0.64,0.78,5,200,3,0,0,0,technical,medium,0.8205128205128205,0.8571428571428571
7903,0.6,0.85,2,226,2,1,0,0,technical,medium,0.7058823529411765,0.5714285714285714
7904,0.9,0.76,2,150,2,0,0,0,technical,medium,1.7368852459016397,0.5714285714285714
7905,0.54,0.62,2,141,2,0,0,0,technical,medium,0.870967741935484,0.5714285714285714
7906,0.23,0.8,5,139,3,0,0,0,support,medium,0.07786885245901609,0.8571428571428571
7907,0.8,0.81,3,199,4,1,0,0,support,medium,0.9876543209876543,1.1428571428571428
7908,0.23,0.78,4,154,6,1,0,0,support,medium,0.07786885245901609,1.7142857142857142
7909,0.81,0.51,3,247,2,0,0,0,support,medium,1.7368852459016397,0.5714285714285714
7910,0.35,0.6,5,239,5,0,0,0,support,medium,0.07786885245901609,1.4285714285714286
7911,0.67,0.8,4,137,2,0,0,0,support,medium,0.8375,0.5714285714285714
7912,0.46,0.6,4,119,5,0,0,0,support,medium,0.7666666666666667,1.4285714285714286
7913,0.84,0.98,4,134,5,1,0,0,support,medium,0.8571428571428571,1.4285714285714286
7914,0.92,0.79,3,243,4,0,0,0,support,medium,1.7368852459016397,1.1428571428571428
7915,0.75,0.93,5,210,3,0,0,0,support,medium,0.8064516129032258,0.8571428571428571
7916,0.7,0.57,4,265,2,0,0,0,support,medium,1.7368852459016397,0.5714285714285714
7917,0.7,0.75,4,204,3,0,0,0,technical,medium,0.9333333333333332,0.8571428571428571
7918,0.9,0.81,6,273,5,0,0,0,technical,medium,1.1111111111111112,1.4285714285714286
7919,0.8,1.0,3,177,2,0,0,0,technical,medium,0.8,0.5714285714285714
7920,0.5,0.65,5,285,6,0,0,0,management,high,0.7692307692307692,1.7142857142857142
7921,0.84,0.72,4,222,2,0,0,0,IT,low,1.7368852459016397,0.5714285714285714
7922,0.48,0.94,3,185,2,1,0,0,IT,medium,0.07786885245901609,0.5714285714285714
7923,0.98,0.87,5,151,6,0,0,0,IT,medium,1.7368852459016397,1.7142857142857142
7924,0.64,0.96,3,109,4,0,0,0,IT,medium,0.07786885245901609,1.1428571428571428
7925,0.58,0.53,4,192,4,0,0,0,IT,medium,1.0943396226415094,1.1428571428571428
7926,0.66,0.89,4,139,3,0,0,0,product_mng,medium,0.7415730337078652,0.8571428571428571
7927,0.76,0.98,4,191,2,0,0,0,product_mng,medium,0.7755102040816326,0.5714285714285714
7928,0.32,0.42,6,114,3,0,0,0,product_mng,medium,0.761904761904762,0.8571428571428571
7929,0.49,0.87,3,212,2,0,0,0,product_mng,medium,0.07786885245901609,0.5714285714285714
7930,0.81,0.51,3,162,2,0,0,0,IT,medium,1.7368852459016397,0.5714285714285714
7931,0.42,0.48,5,191,5,0,0,0,RandD,medium,0.875,1.4285714285714286
7932,0.17,0.85,3,234,3,0,0,0,RandD,low,0.07786885245901609,0.8571428571428571
7933,0.49,0.59,4,265,3,0,0,0,RandD,low,0.8305084745762712,0.8571428571428571
7934,0.34,0.69,6,283,2,0,0,0,RandD,low,0.07786885245901609,0.5714285714285714
7935,0.86,0.81,3,232,4,0,0,0,RandD,low,1.0617283950617282,1.1428571428571428
7936,0.51,0.71,4,208,3,1,0,0,marketing,low,0.7183098591549296,0.8571428571428571
7937,0.49,0.99,4,258,3,1,0,0,sales,low,0.07786885245901609,0.8571428571428571
7938,0.49,0.63,3,175,2,0,0,0,accounting,low,0.7777777777777778,0.5714285714285714
7939,0.51,0.59,3,238,3,0,0,0,support,high,0.864406779661017,0.8571428571428571
7940,0.64,0.52,3,166,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
7941,0.62,0.85,4,225,2,0,0,0,management,high,0.7294117647058823,0.5714285714285714
7942,0.81,0.52,4,221,6,0,0,0,marketing,high,1.7368852459016397,1.7142857142857142
7943,0.95,0.57,2,263,3,0,0,0,marketing,low,1.7368852459016397,0.8571428571428571
7944,0.88,0.66,4,218,4,1,0,0,marketing,low,1.7368852459016397,1.1428571428571428
7945,0.87,0.68,5,236,4,0,0,0,sales,high,1.7368852459016397,1.1428571428571428
7946,0.73,0.68,5,133,2,0,0,0,sales,low,1.0735294117647058,0.5714285714285714
7947,0.98,0.73,2,237,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
7948,0.77,0.48,3,204,6,0,0,0,sales,high,1.7368852459016397,1.7142857142857142
7949,0.76,0.99,3,166,3,0,0,0,sales,medium,0.7676767676767677,0.8571428571428571
7950,0.21,0.93,4,189,2,1,0,0,sales,medium,0.07786885245901609,0.5714285714285714
7951,0.72,0.63,4,251,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
7952,0.41,0.56,2,121,2,0,0,0,sales,medium,0.732142857142857,0.5714285714285714
7953,0.9,0.56,3,149,2,0,0,0,sales,high,1.7368852459016397,0.5714285714285714
7954,0.96,0.9,5,198,2,0,0,0,sales,medium,1.0666666666666667,0.5714285714285714
7955,0.61,0.48,4,163,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
7956,0.6,0.8,4,222,2,0,0,0,sales,medium,0.7499999999999999,0.5714285714285714
7957,0.5,0.76,2,107,4,0,0,0,sales,high,0.07786885245901609,1.1428571428571428
7958,0.79,0.61,4,162,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
7959,0.32,0.69,6,192,3,0,0,0,sales,high,0.07786885245901609,0.8571428571428571
7960,0.85,0.59,5,236,3,0,0,0,sales,low,1.7368852459016397,0.8571428571428571
7961,0.9,0.62,5,225,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
7962,0.74,0.54,4,167,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
7963,0.21,0.76,6,219,4,1,0,0,sales,medium,0.07786885245901609,1.1428571428571428
7964,0.91,0.61,3,255,3,0,0,0,accounting,medium,1.7368852459016397,0.8571428571428571
7965,0.9,0.66,5,137,2,0,0,0,accounting,low,1.7368852459016397,0.5714285714285714
7966,0.74,0.99,4,193,3,0,0,0,accounting,low,0.7474747474747475,0.8571428571428571
7967,0.76,0.75,3,239,2,0,0,0,hr,low,1.0133333333333334,0.5714285714285714
7968,0.45,0.61,5,179,5,0,0,0,hr,low,0.7377049180327869,1.4285714285714286
7969,0.73,0.63,3,205,2,1,0,0,hr,low,1.7368852459016397,0.5714285714285714
7970,0.6,0.73,3,140,5,1,0,0,hr,low,0.821917808219178,1.4285714285714286
7971,0.8,0.77,5,256,2,0,0,0,technical,low,1.038961038961039,0.5714285714285714
7972,0.53,0.7,4,243,3,0,0,0,technical,low,0.7571428571428572,0.8571428571428571
7973,0.97,0.63,5,163,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
7974,0.64,0.99,3,167,2,0,0,0,technical,low,0.07786885245901609,0.5714285714285714
7975,0.92,0.59,4,190,5,0,0,0,technical,high,1.7368852459016397,1.4285714285714286
7976,0.6,0.57,5,145,3,1,0,0,technical,low,1.0526315789473684,0.8571428571428571
7977,1.0,0.6,4,265,4,0,0,0,technical,low,1.7368852459016397,1.1428571428571428
7978,0.69,0.63,4,272,2,0,0,0,technical,low,1.0952380952380951,0.5714285714285714
7979,0.53,0.45,5,140,5,0,0,0,technical,low,1.7368852459016397,1.4285714285714286
7980,0.63,0.58,4,236,2,0,0,0,technical,high,1.0862068965517242,0.5714285714285714
7981,0.57,0.89,4,255,3,1,0,0,technical,low,0.07786885245901609,0.8571428571428571
7982,0.79,0.45,5,131,6,0,0,0,support,low,1.7368852459016397,1.7142857142857142
7983,0.68,0.92,4,209,6,0,0,0,support,low,0.7391304347826088,1.7142857142857142
7984,0.56,0.61,3,250,2,0,0,0,support,high,0.918032786885246,0.5714285714285714
7985,0.48,0.51,3,201,2,1,0,0,support,low,0.9411764705882353,0.5714285714285714
7986,0.59,0.67,4,271,2,0,0,0,support,medium,0.880597014925373,0.5714285714285714
7987,0.34,0.76,6,237,5,0,0,0,support,high,0.07786885245901609,1.4285714285714286
7988,0.98,0.87,3,239,4,0,0,0,support,medium,1.7368852459016397,1.1428571428571428
7989,0.36,0.45,2,135,3,1,0,0,support,high,0.7999999999999999,0.8571428571428571
7990,0.6,0.58,2,182,2,0,0,0,support,medium,1.0344827586206897,0.5714285714285714
7991,0.24,0.54,6,193,4,0,0,0,support,medium,0.07786885245901609,1.1428571428571428
7992,0.67,0.72,4,192,3,1,0,0,support,medium,0.9305555555555557,0.8571428571428571
7993,0.17,0.6,5,144,6,0,0,0,technical,medium,0.07786885245901609,1.7142857142857142
7994,0.57,0.58,3,251,3,0,0,0,technical,medium,0.9827586206896551,0.8571428571428571
7995,0.7,0.85,3,161,2,0,0,0,technical,medium,0.8235294117647058,0.5714285714285714
7996,0.73,0.62,3,171,3,0,0,0,management,medium,1.7368852459016397,0.8571428571428571
7997,0.61,0.86,4,153,5,0,0,0,IT,medium,0.7093023255813954,1.4285714285714286
7998,0.95,0.96,4,161,2,0,0,0,IT,high,0.9895833333333334,0.5714285714285714
7999,0.85,0.55,3,226,4,0,0,0,IT,low,1.7368852459016397,1.1428571428571428
8000,0.72,0.9,3,193,3,0,0,0,IT,medium,0.7999999999999999,0.8571428571428571
8001,0.84,0.66,4,204,3,0,0,0,IT,medium,1.7368852459016397,0.8571428571428571
8002,0.57,0.47,2,158,2,0,0,0,product_mng,medium,1.7368852459016397,0.5714285714285714
8003,0.69,0.69,3,236,4,0,0,0,product_mng,medium,1.0,1.1428571428571428
8004,0.57,0.68,4,191,3,0,0,0,product_mng,medium,0.838235294117647,0.8571428571428571
8005,0.52,0.59,6,104,4,0,0,0,product_mng,medium,0.8813559322033899,1.1428571428571428
8006,0.56,0.55,3,245,2,0,0,0,IT,medium,1.0181818181818183,0.5714285714285714
8007,0.75,0.74,3,186,3,1,0,0,RandD,medium,1.0135135135135136,0.8571428571428571
8008,0.98,0.75,5,168,4,1,0,0,RandD,medium,1.7368852459016397,1.1428571428571428
8009,0.48,0.55,4,262,3,1,0,0,RandD,high,0.8727272727272726,0.8571428571428571
8010,0.35,0.67,2,116,3,0,0,0,RandD,low,0.07786885245901609,0.8571428571428571
8011,0.66,0.93,4,187,2,0,0,0,RandD,low,0.7096774193548387,0.5714285714285714
8012,0.79,0.9,5,184,3,0,0,0,marketing,low,0.8777777777777778,0.8571428571428571
8013,0.86,0.53,4,155,3,0,0,0,marketing,high,1.7368852459016397,0.8571428571428571
8014,0.88,1.0,5,190,2,0,0,0,sales,low,0.88,0.5714285714285714
8015,0.83,0.64,3,242,3,0,0,0,accounting,low,1.7368852459016397,0.8571428571428571
8016,0.8,0.64,5,204,2,0,0,0,support,low,1.7368852459016397,0.5714285714285714
8017,0.64,0.69,4,232,3,0,0,0,technical,high,0.9275362318840581,0.8571428571428571
8018,0.72,0.59,4,245,2,0,0,0,management,low,1.7368852459016397,0.5714285714285714
8019,0.67,0.61,3,251,2,0,0,0,marketing,low,1.098360655737705,0.5714285714285714
8020,0.75,0.7,4,179,2,0,0,0,marketing,low,1.0714285714285714,0.5714285714285714
8021,0.65,0.95,4,153,2,0,0,0,marketing,low,0.07786885245901609,0.5714285714285714
8022,0.98,0.98,5,210,6,0,0,0,sales,low,1.0,1.7142857142857142
8023,0.68,0.8,2,257,2,1,0,0,sales,low,0.85,0.5714285714285714
8024,0.52,0.37,3,137,4,0,0,0,sales,low,1.7368852459016397,1.1428571428571428
8025,0.68,0.93,4,179,2,0,0,0,sales,medium,0.7311827956989247,0.5714285714285714
8026,0.92,0.74,4,213,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
8027,0.86,0.79,3,106,6,1,0,0,sales,medium,1.0886075949367089,1.7142857142857142
8028,0.5,0.99,4,272,2,0,0,0,sales,medium,0.07786885245901609,0.5714285714285714
8029,0.35,0.37,4,153,2,0,0,0,sales,medium,0.9459459459459459,0.5714285714285714
8030,0.76,0.97,5,172,3,0,0,0,sales,medium,0.7835051546391752,0.8571428571428571
8031,0.66,0.95,4,224,2,0,0,0,sales,medium,0.07786885245901609,0.5714285714285714
8032,0.58,0.71,3,230,3,1,0,0,sales,medium,0.8169014084507042,0.8571428571428571
8033,0.55,0.97,4,222,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
8034,0.9,0.53,3,270,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
8035,0.75,0.71,4,205,3,0,0,0,sales,medium,1.0563380281690142,0.8571428571428571
8036,0.9,0.63,4,134,3,1,0,0,sales,medium,1.7368852459016397,0.8571428571428571
8037,0.14,0.54,5,275,4,1,0,0,sales,high,0.07786885245901609,1.1428571428571428
8038,0.86,0.57,4,183,3,0,0,0,sales,low,1.7368852459016397,0.8571428571428571
8039,0.56,0.84,4,143,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
8040,0.54,0.63,5,259,2,0,0,0,sales,medium,0.8571428571428572,0.5714285714285714
8041,0.36,0.8,5,186,4,0,0,0,accounting,medium,0.07786885245901609,1.1428571428571428
8042,0.82,0.59,3,155,3,0,0,0,accounting,medium,1.7368852459016397,0.8571428571428571
8043,0.49,0.42,2,266,3,0,0,0,accounting,low,1.7368852459016397,0.8571428571428571
8044,0.77,0.97,3,215,2,0,0,0,hr,low,0.7938144329896908,0.5714285714285714
8045,0.64,0.83,4,179,3,0,0,0,hr,low,0.7710843373493976,0.8571428571428571
8046,0.93,0.53,3,217,3,0,0,0,hr,low,1.7368852459016397,0.8571428571428571
8047,0.96,0.94,5,235,3,0,0,0,hr,low,1.0212765957446808,0.8571428571428571
8048,0.6,0.97,3,164,2,0,0,0,technical,low,0.07786885245901609,0.5714285714285714
8049,0.58,0.55,3,178,5,0,0,0,technical,low,1.0545454545454545,1.4285714285714286
8050,0.52,0.49,5,170,3,0,0,0,technical,low,1.0612244897959184,0.8571428571428571
8051,0.74,0.79,5,241,3,0,0,0,technical,low,0.9367088607594937,0.8571428571428571
8052,0.64,0.99,4,222,2,0,0,0,technical,low,0.07786885245901609,0.5714285714285714
8053,0.93,0.59,3,233,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
8054,0.76,0.49,5,243,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
8055,0.5,0.54,4,175,2,0,0,0,technical,low,0.9259259259259258,0.5714285714285714
8056,0.79,0.55,4,266,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
8057,0.97,0.95,5,201,2,0,0,0,technical,low,1.0210526315789474,0.5714285714285714
8058,0.6,0.49,5,259,4,0,0,0,technical,low,1.7368852459016397,1.1428571428571428
8059,0.84,0.73,5,105,5,0,0,0,support,low,1.7368852459016397,1.4285714285714286
8060,0.75,0.99,5,189,3,0,0,0,support,low,0.7575757575757576,0.8571428571428571
8061,0.24,0.91,4,232,2,0,0,0,support,low,0.07786885245901609,0.5714285714285714
8062,0.24,0.91,5,258,6,0,0,0,support,low,0.07786885245901609,1.7142857142857142
8063,0.51,0.58,5,173,3,0,0,0,support,low,0.8793103448275863,0.8571428571428571
8064,0.5,0.88,4,147,3,0,0,0,support,medium,0.07786885245901609,0.8571428571428571
8065,0.66,0.36,3,256,6,0,0,0,support,medium,1.7368852459016397,1.7142857142857142
8066,0.97,0.77,3,206,4,0,0,0,support,medium,1.7368852459016397,1.1428571428571428
8067,0.61,0.5,4,175,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
8068,0.77,0.49,4,274,2,1,0,0,support,medium,1.7368852459016397,0.5714285714285714
8069,0.74,0.64,3,229,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
8070,0.92,0.98,4,161,3,0,0,0,technical,medium,0.9387755102040817,0.8571428571428571
8071,0.78,0.99,2,188,2,0,0,0,technical,medium,0.787878787878788,0.5714285714285714
8072,0.56,0.57,3,205,3,0,0,0,technical,medium,0.9824561403508774,0.8571428571428571
8073,0.82,0.63,3,246,3,0,0,0,management,medium,1.7368852459016397,0.8571428571428571
8074,0.26,0.98,5,161,5,0,0,0,IT,medium,0.07786885245901609,1.4285714285714286
8075,0.69,0.85,5,246,3,0,0,0,IT,medium,0.8117647058823529,0.8571428571428571
8076,0.78,0.83,4,158,3,0,0,0,IT,high,0.9397590361445783,0.8571428571428571
8077,0.67,0.86,3,175,3,0,0,0,IT,low,0.7790697674418605,0.8571428571428571
8078,0.77,0.91,5,268,3,1,0,0,IT,medium,0.8461538461538461,0.8571428571428571
8079,0.8,0.63,4,211,2,0,0,0,product_mng,medium,1.7368852459016397,0.5714285714285714
8080,0.51,0.51,3,274,2,0,0,0,product_mng,medium,1.0,0.5714285714285714
8081,0.77,0.52,4,241,3,0,0,0,product_mng,medium,1.7368852459016397,0.8571428571428571
8082,0.65,0.71,3,170,2,0,0,0,product_mng,low,0.915492957746479,0.5714285714285714
8083,0.58,0.53,3,287,5,0,0,0,IT,low,1.0943396226415094,1.4285714285714286
8084,0.67,0.39,2,235,6,0,0,0,RandD,low,1.7368852459016397,1.7142857142857142
8085,0.33,0.39,3,98,3,1,0,0,RandD,low,0.8461538461538461,0.8571428571428571
8086,0.78,0.66,6,105,5,1,0,0,RandD,low,1.7368852459016397,1.4285714285714286
8087,0.58,0.83,3,226,3,0,0,0,RandD,low,0.07786885245901609,0.8571428571428571
8088,0.63,0.59,4,171,4,0,0,0,RandD,low,1.0677966101694916,1.1428571428571428
8089,0.63,0.51,4,153,4,0,0,0,RandD,low,1.7368852459016397,1.1428571428571428
8090,0.59,0.55,3,183,4,0,0,0,marketing,low,1.0727272727272725,1.1428571428571428
8091,0.6,0.9,5,139,3,0,0,0,sales,low,0.07786885245901609,0.8571428571428571
8092,0.93,0.9,5,210,3,0,0,0,accounting,low,1.0333333333333334,0.8571428571428571
8093,0.78,0.77,2,177,4,0,0,0,support,low,1.012987012987013,1.1428571428571428
8094,0.65,0.6,3,148,2,0,0,0,technical,low,1.0833333333333335,0.5714285714285714
8095,1.0,0.61,4,198,2,0,0,0,management,low,1.7368852459016397,0.5714285714285714
8096,0.96,1.0,3,137,4,1,0,0,marketing,low,0.96,1.1428571428571428
8097,0.54,0.97,5,233,3,1,0,0,marketing,low,0.07786885245901609,0.8571428571428571
8098,0.98,0.69,2,204,4,0,0,0,marketing,low,1.7368852459016397,1.1428571428571428
8099,0.34,0.59,2,164,2,0,0,0,sales,low,0.07786885245901609,0.5714285714285714
8100,0.71,0.53,5,162,2,0,0,0,sales,low,1.7368852459016397,0.5714285714285714
8101,0.64,0.64,3,180,2,1,0,0,sales,low,1.0,0.5714285714285714
8102,0.71,0.93,2,199,2,0,0,0,sales,low,0.7634408602150536,0.5714285714285714
8103,0.58,0.63,4,190,2,0,0,0,sales,medium,0.9206349206349206,0.5714285714285714
8104,0.87,0.96,4,151,3,1,0,0,sales,medium,0.90625,0.8571428571428571
8105,0.58,0.85,4,162,3,0,0,0,sales,medium,0.07786885245901609,0.8571428571428571
8106,0.87,0.67,3,139,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
8107,0.72,0.86,3,231,3,1,0,0,sales,medium,0.8372093023255813,0.8571428571428571
8108,0.67,0.83,5,269,2,0,0,0,sales,medium,0.8072289156626506,0.5714285714285714
8109,0.53,0.97,4,249,3,0,0,0,sales,medium,0.07786885245901609,0.8571428571428571
8110,0.78,0.61,3,148,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
8111,0.19,0.63,4,233,5,0,0,0,sales,medium,0.07786885245901609,1.4285714285714286
8112,1.0,0.88,4,240,4,0,0,0,sales,medium,1.7368852459016397,1.1428571428571428
8113,0.75,0.75,5,229,2,1,0,0,sales,medium,1.0,0.5714285714285714
8114,0.29,0.66,3,256,2,1,0,0,sales,medium,0.07786885245901609,0.5714285714285714
8115,0.37,0.7,2,188,2,0,0,0,sales,high,0.07786885245901609,0.5714285714285714
8116,0.78,0.5,3,167,2,0,0,0,sales,low,1.7368852459016397,0.5714285714285714
8117,0.24,0.64,5,190,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
8118,0.49,0.7,4,168,3,0,0,0,accounting,medium,0.7000000000000001,0.8571428571428571
8119,0.18,0.64,6,154,5,0,0,0,accounting,medium,0.07786885245901609,1.4285714285714286
8120,0.76,0.85,4,135,3,0,0,0,accounting,medium,0.8941176470588236,0.8571428571428571
8121,0.5,0.97,4,217,3,0,0,0,hr,low,0.07786885245901609,0.8571428571428571
8122,0.82,0.94,3,253,2,0,0,0,hr,low,0.8723404255319149,0.5714285714285714
8123,0.97,0.94,3,180,3,0,0,0,hr,low,1.0319148936170213,0.8571428571428571
8124,0.72,0.9,4,225,2,0,0,0,hr,low,0.7999999999999999,0.5714285714285714
8125,0.98,0.64,4,134,3,1,0,0,technical,low,1.7368852459016397,0.8571428571428571
8126,0.76,0.73,3,192,2,0,0,0,technical,low,1.0410958904109588,0.5714285714285714
8127,0.72,0.88,3,224,3,0,0,0,technical,low,0.8181818181818181,0.8571428571428571
8128,0.96,0.91,3,260,5,0,0,0,technical,low,1.054945054945055,1.4285714285714286
8129,0.62,0.78,3,178,3,1,0,0,technical,low,0.7948717948717948,0.8571428571428571
8130,0.25,0.98,4,166,5,1,0,0,technical,low,0.07786885245901609,1.4285714285714286
